['粤Y585R0奇瑞牌小型汽车', '//sf.taobao.com/sf_item/564696196957.htm', 'failure']
['车牌号为闽EJK237的别克牌SGM7250G小型汽车', '//sf.taobao.com/sf_item/563295993441.htm', 'failure']
['比亚迪轿车', '//sf.taobao.com/sf_item/563361286688.htm', 'failure']
['鲁P1858C雪佛兰牌车辆', '//sf.taobao.com/sf_item/564809681164.htm', 'failure']
['金旅牌闽D-C3601大型普通客车一辆', '//sf.taobao.com/sf_item/564820996189.htm', 'failure']
['晋L62222青年牌大型普通客车一辆', '//sf.taobao.com/sf_item/564825928639.htm', 'failure']
['晋L78396广汽牌大型普通客车一辆', '//sf.taobao.com/sf_item/564826328629.htm', 'failure']
['晋L63693青年牌大型普通客车一辆', '//sf.taobao.com/sf_item/564826744447.htm', 'failure']
['晋L61111青年牌大型普通客车一辆', '//sf.taobao.com/sf_item/564826784576.htm', 'failure']
['晋L51111青年牌大型普通客车一辆', '//sf.taobao.com/sf_item/564827072085.htm', 'failure']
['晋L78358青年牌大型普通客车一辆', '//sf.taobao.com/sf_item/564827456219.htm', 'failure']
['孟克巴雅尔所有的别克越野车牌号：蒙K920G2', '//sf.taobao.com/sf_item/564872639295.htm', 'failure']
['欧蓝德（进口）小型越野客车', '//sf.taobao.com/sf_item/564878100186.htm', 'failure']
['金旅牌闽D-C2171大型普通客车一辆', '//sf.taobao.com/sf_item/564932697819.htm', 'failure']
['金旅牌闽D-C7160大型普通客车一辆', '//sf.taobao.com/sf_item/564933449154.htm', 'failure']
['晋L58555青年牌大型普通客车一辆', '//sf.taobao.com/sf_item/564938233364.htm', 'failure']
['晋LA4259奔驰牌大型普通客车一辆', '//sf.taobao.com/sf_item/564938485992.htm', 'failure']
['晋LA3764奔驰牌牌大型普通客车一辆', '//sf.taobao.com/sf_item/564938893067.htm', 'failure']
['灰色起亚牌小型轿车', '//sf.taobao.com/sf_item/564964551256.htm', 'failure']
['金旅牌闽D-C3631大型普通客车一辆', '//sf.taobao.com/sf_item/565006406542.htm', 'failure']
['金旅牌闽A-5G662大型普通客车一辆', '//sf.taobao.com/sf_item/565006554381.htm', 'failure']
['晋LA4008奔驰牌大型普通客车一辆', '//sf.taobao.com/sf_item/565012314996.htm', 'failure']
['晋L63691青年牌大型普通客车一辆', '//sf.taobao.com/sf_item/565012674134.htm', 'failure']
['晋LA3948奔驰牌大型普通客车一辆', '//sf.taobao.com/sf_item/565012674422.htm', 'failure']
['川APF532金杯牌中型普通客车', '//sf.taobao.com/sf_item/565017278943.htm', 'failure']
['川A8R796轻型箱式货车', '//sf.taobao.com/sf_item/565017386194.htm', 'failure']
['川APC343现代牌小型轿车', '//sf.taobao.com/sf_item/565017446358.htm', 'failure']
['鄂G6FL11雪佛兰小轿车', '//sf.taobao.com/sf_item/565023735181.htm', 'failure']
['豫GWC826', '//sf.taobao.com/sf_item/565091234215.htm', 'failure']
['晋L63333青年牌大型普通客车一辆', '//sf.taobao.com/sf_item/565094399333.htm', 'failure']
['晋LA4022奔驰牌大型普通客车一辆', '//sf.taobao.com/sf_item/565094495404.htm', 'failure']
['晋L78352青年牌大型普通客车一辆', '//sf.taobao.com/sf_item/565094531570.htm', 'failure']
['晋L52222青年牌大型普通客车一辆', '//sf.taobao.com/sf_item/565094619554.htm', 'failure']
['晋L63695青年JNP6900T大型普通客车一辆', '//sf.taobao.com/sf_item/565094931079.htm', 'failure']
['杨**名下所拥有的车牌号为皖HF7975奥迪A6小型轿车一辆', '//sf.taobao.com/sf_item/563136260086.htm', 'failure']
['贵州安运物流有限责任公司名下贵A76544', '//sf.taobao.com/sf_item/563246917738.htm', 'failure']
['贵州安运物流有限责任公司名下贵A76944号', '//sf.taobao.com/sf_item/563312626645.htm', 'failure']
['蒙M87678路虎揽胜', '//sf.taobao.com/sf_item/564690949232.htm', 'failure']
['（破）车牌为浙E15060的江淮牌汽车', '//sf.taobao.com/sf_item/564831884611.htm', 'failure']
['（破）车牌为浙E15509的金龙牌汽车', '//sf.taobao.com/sf_item/564832072362.htm', 'failure']
['关于拍卖高飞王维明提供的登记在王维明名下的蒙K955R0号奔驰牌小型汽车壹辆', '//sf.taobao.com/sf_item/564844095499.htm', 'failure']
['型号为凯雷德1GYS47EJ车一辆', '//sf.taobao.com/sf_item/564862722966.htm', 'failure']
['鄂BA1559帕萨特小型轿车', '//sf.taobao.com/sf_item/564875691853.htm', 'failure']
['东风日产DFL640MFC1小型普通客车', '//sf.taobao.com/sf_item/564915513546.htm', 'failure']
['蒙CMM157路虎揽胜极光越野车', '//sf.taobao.com/sf_item/564938745089.htm', 'failure']
['纳智捷牌DYM6481ACA豫CXF833小型普通客车', '//sf.taobao.com/sf_item/565013842155.htm', 'failure']
['川A158P0别克牌小型轿车', '//sf.taobao.com/sf_item/565016998323.htm', 'failure']
['川CK0211高尔夫牌小型汽车', '//sf.taobao.com/sf_item/565034623905.htm', 'failure']
['桂CCW685翼虎牌小型普通客车', '//sf.taobao.com/sf_item/565098779651.htm', 'failure']
['关于贵AF585J拍卖公告', '//sf.taobao.com/sf_item/565099411670.htm', 'failure']
['长安牌小型普通客车', '//sf.taobao.com/sf_item/565145931130.htm', 'failure']
['宁A6E876号东风日产牌EQ7250AC小型轿车', '//sf.taobao.com/sf_item/564884238442.htm', 'failure']
['苏M08740解放牌重型仓栅式货车一辆', '//sf.taobao.com/sf_item/563109616507.htm', 'failure']
['豫A313NH号吉利牌JL7152D小型客车一辆', '//sf.taobao.com/sf_item/563131608199.htm', 'failure']
['&ldquo;乘龙&rdquo;牌重型自卸货车一辆', '//sf.taobao.com/sf_item/564698780286.htm', 'failure']
['甘MR6231号长安牌小型汽车', '//sf.taobao.com/sf_item/564699393730.htm', 'failure']
['陕A935HV解放CA6374A1牌小型汽车', '//sf.taobao.com/sf_item/564755324969.htm', 'failure']
['解放牌CA3257P2K2T1EA80重型货车', '//sf.taobao.com/sf_item/564755340472.htm', 'failure']
['号牌号码为鄂M80W69的风神牌小型轿车', '//sf.taobao.com/sf_item/564791078279.htm', 'failure']
['鲁Q-769WV长城牌小型轿车', '//sf.taobao.com/sf_item/564814488150.htm', 'failure']
['大运牌重型半挂牵引车一辆与鲁岳牌重型仓栅式半挂车', '//sf.taobao.com/sf_item/564816620828.htm', 'failure']
['鲁VN760R比亚迪F3轿车', '//sf.taobao.com/sf_item/564820372717.htm', 'failure']
['津GE8900号帕杰罗牌JE4NR62RX8J型小型越野客车', '//sf.taobao.com/sf_item/564822064985.htm', 'failure']
['车辆号牌号码为蒙KVQ005的宝马迷你牌小型汽车一辆', '//sf.taobao.com/sf_item/564824612627.htm', 'failure']
['车辆陕A862HV解放CA6374A1牌小型汽车', '//sf.taobao.com/sf_item/564867645510.htm', 'failure']
['陕A815HV解放CA6374A1牌小型汽车', '//sf.taobao.com/sf_item/564867929719.htm', 'failure']
['闽C9206F捷达机动车', '//sf.taobao.com/sf_item/564902425273.htm', 'failure']
['冀GES772的东风牌小型汽车一辆', '//sf.taobao.com/sf_item/564906191724.htm', 'failure']
['（破）江苏恒顺达生物能源有限公司内金龙牌51座大客车', '//sf.taobao.com/sf_item/564912397325.htm', 'failure']
['蒙K69235北奔牌重型自卸货车', '//sf.taobao.com/sf_item/564919111688.htm', 'failure']
['赵世行所有的冀EB0679重型自卸车一辆', '//sf.taobao.com/sf_item/564926637738.htm', 'failure']
['车牌号为鲁HD7179的神龙-富康牌轿车一辆', '//sf.taobao.com/sf_item/564932525714.htm', 'failure']
['津DHE869号帕萨特牌SVW7183SJD型小型轿车', '//sf.taobao.com/sf_item/564935049904.htm', 'failure']
['车辆号牌号码为蒙K9G330的劳斯莱斯古斯特牌小型汽车一辆', '//sf.taobao.com/sf_item/564936557461.htm', 'failure']
['车辆号牌号码为蒙KZL171的丰田牌小型汽车一辆', '//sf.taobao.com/sf_item/564936609359.htm', 'failure']
['陕A732FT五菱LZW6388NF牌小型汽车', '//sf.taobao.com/sf_item/564939842815.htm', 'failure']
['车辆陕A922HV解放CA6374A1牌小型汽车', '//sf.taobao.com/sf_item/564940082680.htm', 'failure']
['鲁PSE730宝马牌小型汽车', '//sf.taobao.com/sf_item/564950270041.htm', 'failure']
['闽CCR201五菱牌机动车', '//sf.taobao.com/sf_item/564976030265.htm', 'failure']
['粤HGA318小汽车', '//sf.taobao.com/sf_item/564976190812.htm', 'failure']
['（破）江苏恒顺达生物能源有限公司内五菱兴旺汽车', '//sf.taobao.com/sf_item/564986214133.htm', 'failure']
['粤GUZ555小型轿车', '//sf.taobao.com/sf_item/565005962460.htm', 'failure']
['桂CTD165起亚牌小型轿车', '//sf.taobao.com/sf_item/565009054512.htm', 'failure']
['津HB0598号别克牌SGM7251G型小型轿车', '//sf.taobao.com/sf_item/565009382951.htm', 'failure']
['苏KHA599荣威轿车一辆', '//sf.taobao.com/sf_item/565011610904.htm', 'failure']
['贵JBG316&ldquo;五菱&rdquo;牌面包车', '//sf.taobao.com/sf_item/565013806624.htm', 'failure']
['豫E6589/豫EC859挂福田重型货车', '//sf.taobao.com/sf_item/565014086656.htm', 'failure']
['陕A921HV解放CA6374A1牌小型汽车', '//sf.taobao.com/sf_item/565021999895.htm', 'failure']
['合同诈骗案涉案车辆陕A833HV解放CA6374A1牌小型汽车', '//sf.taobao.com/sf_item/565022683982.htm', 'failure']
['车牌号码为陕A136HW解放牌CA6374A1的汽车', '//sf.taobao.com/sf_item/565022847734.htm', 'failure']
['津HA2266号别克牌SGM6517 GL8型小型普通客车', '//sf.taobao.com/sf_item/565090875691.htm', 'failure']
['车辆号牌号码为蒙K7C018的宾利欧陆飞驰牌小型汽车一辆', '//sf.taobao.com/sf_item/565091231864.htm', 'failure']
['宝马轿车', '//sf.taobao.com/sf_item/565091299235.htm', 'failure']
['津HE0598号别克牌SGM7251G型小型轿车', '//sf.taobao.com/sf_item/565091583503.htm', 'failure']
['新31.B7980的M1654G型号大中型拖拉机', '//sf.taobao.com/sf_item/564828112582.htm', 'failure']
['被执行人杨建现代车', '//sf.taobao.com/sf_item/564925457977.htm', 'failure']
['鲁Q55282号本田思域轿车', '//sf.taobao.com/sf_item/564612940081.htm', 'failure']
['车牌号桂KRZ006号奥迪牌2010款Q5-2.0TFSI小轿车', '//sf.taobao.com/sf_item/564623864855.htm', 'failure']
['鲁HQ793挂昌骅牌HCH9409GHY重型普通半挂车一辆', '//sf.taobao.com/sf_item/564756414013.htm', 'failure']
['冀EKC506北京牌普通低速货车', '//sf.taobao.com/sf_item/564767004305.htm', 'failure']
['骐达牌机动车', '//sf.taobao.com/sf_item/564826768282.htm', 'failure']
['长安牌轻型普通货车', '//sf.taobao.com/sf_item/564879845713.htm', 'failure']
['川MMD731号南骏牌货车', '//sf.taobao.com/sf_item/564904473790.htm', 'failure']
['红岩牌重型自卸货车一辆', '//sf.taobao.com/sf_item/564915481584.htm', 'failure']
['牌号为豫AU663Y的福特牌小型轿车', '//sf.taobao.com/sf_item/564915545152.htm', 'failure']
['晋LA9079重型自卸车货车一辆', '//sf.taobao.com/sf_item/564932341251.htm', 'failure']
['关于拍卖段世明拥有的一辆梅赛德斯-奔驰S400L轿车', '//sf.taobao.com/sf_item/564932749147.htm', 'failure']
['斯太尔王货车（无牌照）', '//sf.taobao.com/sf_item/564960578826.htm', 'failure']
['冀DWT699', '//sf.taobao.com/sf_item/564976726155.htm', 'failure']
['昊锐牌黑色小型汽车（车牌号：桂DZH811，车辆型号：SVW7189BJD）', '//sf.taobao.com/sf_item/565006794149.htm', 'failure']
['苏EK1196江淮牌中型普通货车壹辆', '//sf.taobao.com/sf_item/565008294733.htm', 'failure']
['闽G26036中型厢式货车', '//sf.taobao.com/sf_item/565009054596.htm', 'failure']
['郭公会所有豫M81983号尼桑牌轿车', '//sf.taobao.com/sf_item/565061191854.htm', 'failure']
['停放在闻喜县人民法院内粤B4S2L1奥迪A4车辆', '//sf.taobao.com/sf_item/565092003291.htm', 'failure']
['甘AH0135号凯迪拉克牌小型越野客车', '//sf.taobao.com/sf_item/565094827160.htm', 'failure']
['丰田车', '//sf.taobao.com/sf_item/564928989772.htm', 'failure']
['大通清鑫混凝土科技搅拌有限公司及何青泉名下四辆专项作业车和两辆越野车', '//sf.taobao.com/sf_item/565009354010.htm', 'failure']
['奥迪A6L', '//sf.taobao.com/sf_item/564439015729.htm', 'failure']
['（奔驰）唯雅诺商务车一辆', '//sf.taobao.com/sf_item/563315407415.htm', 'failure']
['云AW177A号长城牌小型汽车', '//sf.taobao.com/sf_item/563837708827.htm', 'failure']
['冀A81410小型轿车', '//sf.taobao.com/sf_item/564355432443.htm', 'failure']
['北奔牌重型罐式货车（车牌号为豫LG7898）', '//sf.taobao.com/sf_item/564390728157.htm', 'failure']
['鲁NA591M海马牌HMA7110AB2F轿车一部', '//sf.taobao.com/sf_item/564466216280.htm', 'failure']
['江淮威铃苏FCA990重型普通货车', '//sf.taobao.com/sf_item/564758444722.htm', 'failure']
['苏L59666沃尔沃牌小型普通客车', '//sf.taobao.com/sf_item/564764432748.htm', 'failure']
['（一拍）长安牌小型汽车一辆（车辆识别代码为LS5A3DBE1GA032873）', '//sf.taobao.com/sf_item/564765912550.htm', 'failure']
['（一拍）长安牌小型汽车一辆（车辆识别号为LS5A3A8GB011482）', '//sf.taobao.com/sf_item/564765952980.htm', 'failure']
['（一拍）长安牌小型汽车（车辆识别号为LS5A2BBR1GH001589）', '//sf.taobao.com/sf_item/564766752784.htm', 'failure']
['鲁AVD256号车辆', '//sf.taobao.com/sf_item/564774102968.htm', 'failure']
['江铃牌小型普通客车，车牌号皖QLD567', '//sf.taobao.com/sf_item/564815281170.htm', 'failure']
['陕A75L00黑色宝马牌小型汽车', '//sf.taobao.com/sf_item/564817316022.htm', 'failure']
['川AAN801宝马轿车', '//sf.taobao.com/sf_item/564865945369.htm', 'failure']
['（破）（第四次）车牌号为苏BJ1023陕汽汽车一辆', '//sf.taobao.com/sf_item/564875253696.htm', 'failure']
['（一拍）长安牌小型汽车一辆（车辆识别代码为LS5A3ASR1GB012473）', '//sf.taobao.com/sf_item/564877869561.htm', 'failure']
['（一拍）长安牌小型汽车一辆（车辆识别代码为LS5A3ABR2GB021926）', '//sf.taobao.com/sf_item/564877957649.htm', 'failure']
['车牌号为鲁PA5873号/鲁PF549挂重型半挂牵引车整辆', '//sf.taobao.com/sf_item/564889345020.htm', 'failure']
['豫AV235P奔驰牌小型轿车一辆（E300L）', '//sf.taobao.com/sf_item/564890795997.htm', 'failure']
['晋AY005Y宝马轿车一辆', '//sf.taobao.com/sf_item/564891865150.htm', 'failure']
['豫F56827解放牌CA5250XXYPK2L5T3EA80-1仓栅式运输车一辆', '//sf.taobao.com/sf_item/564902673451.htm', 'failure']
['闽H57216号起亚小车一辆', '//sf.taobao.com/sf_item/564902801343.htm', 'failure']
['车牌号为鲁C50701的福田牌重型厢式货车一辆', '//sf.taobao.com/sf_item/564913873194.htm', 'failure']
['湘C6KJ68号北京现代牌小客车', '//sf.taobao.com/sf_item/564914613754.htm', 'failure']
['长安之星，车牌号蒙CKF563', '//sf.taobao.com/sf_item/564926301765.htm', 'failure']
['福特蒙迪欧，车牌号：蒙C63563', '//sf.taobao.com/sf_item/564927085200.htm', 'failure']
['鲁MAG559大众途观车辆', '//sf.taobao.com/sf_item/564928097364.htm', 'failure']
['鲁H8L459奇瑞牌小型轿车', '//sf.taobao.com/sf_item/564937438960.htm', 'failure']
['（一拍）长安牌小型汽车一辆（车辆识别代码为LS5A3ABR7GB020707）', '//sf.taobao.com/sf_item/564951418431.htm', 'failure']
['（一拍）长安牌小型汽车一辆（车辆识别号为 LS5A2BBR4GH002137）', '//sf.taobao.com/sf_item/564952450137.htm', 'failure']
['车牌号浙J6RY23比亚迪车', '//sf.taobao.com/sf_item/564953754773.htm', 'failure']
['车牌号为陕A757M6（凯迪拉克）小型越野客车', '//sf.taobao.com/sf_item/564964054904.htm', 'failure']
['晋BU7381捷达汽车一辆', '//sf.taobao.com/sf_item/564964910476.htm', 'failure']
['开瑞牌小型面包车，车牌号皖QL567D', '//sf.taobao.com/sf_item/564969527291.htm', 'failure']
['车牌号为豫C11W95汽车一辆；', '//sf.taobao.com/sf_item/564980462794.htm', 'failure']
['沪D12053江淮牌HFC5162CCYK1R1T重型仓栅式货车一辆', '//sf.taobao.com/sf_item/564986610480.htm', 'failure']
['（一拍）长安牌小型汽车一辆（车辆识别代码为LS5A2ABE8GD037360）', '//sf.taobao.com/sf_item/565032487736.htm', 'failure']
['（一拍）长安牌小型汽车一辆（车辆识别号为LS5A2BBR3GH015509）', '//sf.taobao.com/sf_item/565033851769.htm', 'failure']
['车牌号为鲁PA5967号/鲁PF948挂重型半挂牵引车整辆', '//sf.taobao.com/sf_item/565044139462.htm', 'failure']
['车牌号为鲁PA5931号/鲁PF694挂重型半挂牵引车整辆', '//sf.taobao.com/sf_item/565044279083.htm', 'failure']
['陕A66K53奔驰S300小型客车', '//sf.taobao.com/sf_item/565046363365.htm', 'failure']
['长城牌豫R9590K小型普通客车', '//sf.taobao.com/sf_item/565068391645.htm', 'failure']
['陕KZ2672路虎牌揽胜运动版小型越野客车', '//sf.taobao.com/sf_item/565082067827.htm', 'failure']
['黑AK5018、黑AK5009&ldquo;海格&rdquo;牌KLQ6106XQE4型号校车二辆', '//sf.taobao.com/sf_item/565083639767.htm', 'failure']
['车牌号为苏M2C616别克牌汽车一辆', '//sf.taobao.com/sf_item/562882852978.htm', 'failure']
['沪D80449解放牌重型半挂牵引车、沪E1978通华牌挂重型集装箱半挂车', '//sf.taobao.com/sf_item/563060917435.htm', 'failure']
['鲁HBR572斯太尔牌罐车一辆', '//sf.taobao.com/sf_item/563991881831.htm', 'failure']
['鲁C1Z613轩逸牌轿车', '//sf.taobao.com/sf_item/564547998941.htm', 'failure']
['时风牌农用三轮车及车上货物', '//sf.taobao.com/sf_item/564608576269.htm', 'failure']
['梅赛德斯-奔驰 WDDNG8CB', '//sf.taobao.com/sf_item/564639268982.htm', 'failure']
['车牌号码为鲁G2928Y长安SC7135A小型汽车', '//sf.taobao.com/sf_item/564640804113.htm', 'failure']
['辽AM1K23吉利英伦车一辆', '//sf.taobao.com/sf_item/564735583837.htm', 'failure']
['蒙迪欧牌吉AKS128小型轿车', '//sf.taobao.com/sf_item/564758466102.htm', 'failure']
['鲁J98935宝马牌小型轿车一辆', '//sf.taobao.com/sf_item/564763536342.htm', 'failure']
['车牌号为浙AQ272D的江铃牌轻型厢式货车壹辆(系货车）', '//sf.taobao.com/sf_item/564768484975.htm', 'failure']
['豫A-B7C37号传祺牌汽车', '//sf.taobao.com/sf_item/564791433369.htm', 'failure']
['湘B7WL82奇瑞牌小汽车', '//sf.taobao.com/sf_item/564792513018.htm', 'failure']
['鲁LU1055号牌车一辆', '//sf.taobao.com/sf_item/564795068045.htm', 'failure']
['豫AF839U号上海别克轿车一辆', '//sf.taobao.com/sf_item/564809364227.htm', 'failure']
['豫AML893号上海别克客车一辆', '//sf.taobao.com/sf_item/564809444308.htm', 'failure']
['桂AUC036', '//sf.taobao.com/sf_item/564814612604.htm', 'failure']
['宁AGZ740号长城牌小型普通客车', '//sf.taobao.com/sf_item/564814824695.htm', 'failure']
['皖K3A877号天然气牵引车一辆', '//sf.taobao.com/sf_item/564873275630.htm', 'failure']
['豫GC5526的车辆（桑塔纳轿车）', '//sf.taobao.com/sf_item/564877381051.htm', 'failure']
['车牌号为鲁QH729C北京现代牌轿车一辆', '//sf.taobao.com/sf_item/564877443335.htm', 'failure']
['鲁QW4889号重型特殊结构货车', '//sf.taobao.com/sf_item/564895589651.htm', 'failure']
['车牌号为豫G1H017北京现代小型普通客车一辆', '//sf.taobao.com/sf_item/564915589843.htm', 'failure']
['车牌号为桂L44888阿斯顿马丁小型汽车', '//sf.taobao.com/sf_item/564926429608.htm', 'failure']
['（破）苏F86601货车', '//sf.taobao.com/sf_item/564943941729.htm', 'failure']
['凯迪拉克凯雷德6199CC', '//sf.taobao.com/sf_item/564945103784.htm', 'failure']
['（破）长城5070气缸油', '//sf.taobao.com/sf_item/564950970870.htm', 'failure']
['晋AUD055奥迪A6L牌小型轿车一辆', '//sf.taobao.com/sf_item/564964563838.htm', 'failure']
['鲁Q600P1号比亚迪车一辆', '//sf.taobao.com/sf_item/564970002170.htm', 'failure']
['豫AAJ909号北京现代汽车一辆', '//sf.taobao.com/sf_item/564995034017.htm', 'failure']
['（破）苏F5038Z车载式混凝土泵车', '//sf.taobao.com/sf_item/565018010543.htm', 'failure']
['豫GDC503的车辆（五菱小型客车）', '//sf.taobao.com/sf_item/565031175912.htm', 'failure']
['车牌号为渝B2G677的车辆', '//sf.taobao.com/sf_item/565035395468.htm', 'failure']
['苏D560W6大众牌小型汽车', '//sf.taobao.com/sf_item/565046667008.htm', 'failure']
['车牌号为鲁CLU963的北京现代牌二手机动车一辆', '//sf.taobao.com/sf_item/565069191689.htm', 'failure']
['豫A233X8号奥德赛汽车一辆', '//sf.taobao.com/sf_item/565075791837.htm', 'failure']
['豫AK00Y8奥迪轿车一辆', '//sf.taobao.com/sf_item/565077307917.htm', 'failure']
['鲁L06799普通低速货车一辆', '//sf.taobao.com/sf_item/565082335194.htm', 'failure']
['牌照号为湘J2C129福田牌箱式货车', '//sf.taobao.com/sf_item/563067483697.htm', 'failure']
['粤A5LS75小轿车一辆', '//sf.taobao.com/sf_item/563074795962.htm', 'failure']
['甘MP5055号路虎揽胜牌小型汽车', '//sf.taobao.com/sf_item/564431652150.htm', 'failure']
['鲁QWC368号宝来牌小型轿车', '//sf.taobao.com/sf_item/564583390869.htm', 'failure']
['车牌号为皖L27699福田牌汽车一辆', '//sf.taobao.com/sf_item/564617343287.htm', 'failure']
['鲁Q32J02马自达6小型轿车', '//sf.taobao.com/sf_item/564701835203.htm', 'failure']
['车牌号为苏A88Z06别克昂科雷汽车一辆', '//sf.taobao.com/sf_item/564789289147.htm', 'failure']
['凯宴3598CC小型越野车一辆', '//sf.taobao.com/sf_item/564803036063.htm', 'failure']
['车牌号为豫F93532长城牌轿车一辆', '//sf.taobao.com/sf_item/564803572803.htm', 'failure']
['辽D4441A三一牌泵车', '//sf.taobao.com/sf_item/564803752133.htm', 'failure']
['长城牌皮卡车一辆', '//sf.taobao.com/sf_item/564835898952.htm', 'failure']
['云AL115S大众汽车', '//sf.taobao.com/sf_item/564912649249.htm', 'failure']
['黑色梅赛德斯小轿车一辆', '//sf.taobao.com/sf_item/564915597890.htm', 'failure']
['辽D1144A三一牌泵车', '//sf.taobao.com/sf_item/565071027915.htm', 'failure']
['甘EA8916号长城牌CC6460RM01小型普通客', '//sf.taobao.com/sf_item/564800876077.htm', 'failure']
['号牌为赣CJ1176的重型仓栅式货车一辆', '//sf.taobao.com/sf_item/562442997685.htm', 'failure']
['车牌为渝AH1999号保时捷凯宴小轿车', '//sf.taobao.com/sf_item/563112555961.htm', 'failure']
['鲁Q18712颐达牌轿车', '//sf.taobao.com/sf_item/564091571509.htm', 'failure']
['北京现代派名图', '//sf.taobao.com/sf_item/564466565318.htm', 'failure']
['川E56081蜀都电动客车', '//sf.taobao.com/sf_item/564678704982.htm', 'failure']
['登记车牌号为桂GL9288的白色吉利美日牌（博越）小型汽车一辆', '//sf.taobao.com/sf_item/564781572705.htm', 'failure']
['斯巴鲁.森林人小型越野客车', '//sf.taobao.com/sf_item/564795324096.htm', 'failure']
['陕A2M937东风牌货运车辆', '//sf.taobao.com/sf_item/564815428695.htm', 'failure']
['闽A6V286轻型厢式货车', '//sf.taobao.com/sf_item/564867561165.htm', 'failure']
['桂RRW468号奥迪牌2995CC越野车（小型汽车）一辆', '//sf.taobao.com/sf_item/564875381470.htm', 'failure']
['五星沃尔奥电动轿车一辆', '//sf.taobao.com/sf_item/564912527106.htm', 'failure']
['吉DF5267号捷达轿车一辆', '//sf.taobao.com/sf_item/564920986030.htm', 'failure']
['梅赛德斯奔驰BJ7181EVX，2012款1.8T 优雅型', '//sf.taobao.com/sf_item/564955894793.htm', 'failure']
['豫RA9778宝马牌小型轿车', '//sf.taobao.com/sf_item/564976954092.htm', 'failure']
['鲁FZ9876奔驰ML300越野车', '//sf.taobao.com/sf_item/565041563798.htm', 'failure']
['蒙D6B953号众泰牌汽车', '//sf.taobao.com/sf_item/565062055395.htm', 'failure']
['川RRY849小型普通客车', '//sf.taobao.com/sf_item/563671537152.htm', 'failure']
['陆川县运发驾驶员培训技术学校名下的桂KD161学小型轿车（教练车）', '//sf.taobao.com/sf_item/564260257107.htm', 'failure']
['丰田合资名牌车，丰田陆地巡洋舰', '//sf.taobao.com/sf_item/564288605333.htm', 'failure']
['拍卖被执行人邬宏自有的东风日产轿车一辆（蒙K53N16)', '//sf.taobao.com/sf_item/564365655121.htm', 'failure']
['于胜林被查封财产', '//sf.taobao.com/sf_item/564688177487.htm', 'failure']
['梅赛德斯奔驰', '//sf.taobao.com/sf_item/564770800130.htm', 'failure']
['杨平所有的挂靠在海林市南北货物运输队名下的黑C55707重型仓栅式货车', '//sf.taobao.com/sf_item/564774712558.htm', 'failure']
['奥迪WAUAGD4L豫CNY536小型越野客车', '//sf.taobao.com/sf_item/564791053285.htm', 'failure']
['吉D-5V766夏利牌轿车一台', '//sf.taobao.com/sf_item/564793280856.htm', 'failure']
['王立卫名下科鲁兹轿车一辆', '//sf.taobao.com/sf_item/564823926609.htm', 'failure']
['车牌号码为冀B4966P的唐骏欧玲双排货车', '//sf.taobao.com/sf_item/564867389353.htm', 'failure']
['鲁H9068飞碟牌重型货车', '//sf.taobao.com/sf_item/564889233354.htm', 'failure']
['晋L63695晋L63673晋63686晋L63690晋L60019五辆客车', '//sf.taobao.com/sf_item/564949434320.htm', 'failure']
['车牌号为渝FBX815号的荣威牌CSA7180AADL小型轿车一辆', '//sf.taobao.com/sf_item/564963538816.htm', 'failure']
['车牌为鲁PA9031货车一辆', '//sf.taobao.com/sf_item/564976214492.htm', 'failure']
['鲁NB7715海马轿车', '//sf.taobao.com/sf_item/565045587902.htm', 'failure']
['2009款比亚迪F3三厢1.5L手动挡标准型', '//sf.taobao.com/sf_item/565057847535.htm', 'failure']
['车牌号为赣BU9267奥迪A8L小型轿车一辆', '//sf.taobao.com/sf_item/565061911691.htm', 'failure']
['苏GY2947号长城牌汽车一辆（重新第二轮第二次）', '//sf.taobao.com/sf_item/565083743645.htm', 'failure']
['闽FKP366北京牌BJ6400L3R6机动车辆', '//sf.taobao.com/sf_item/562418904808.htm', 'failure']
['车牌为湘AD6245豪沃牌货运重型半挂牵引车', '//sf.taobao.com/sf_item/564406504109.htm', 'failure']
['车牌号为川A0PE90别克牌小型汽车一辆', '//sf.taobao.com/sf_item/564466472516.htm', 'failure']
['鲁FMX639奔驰牌小型汽车', '//sf.taobao.com/sf_item/564590308876.htm', 'failure']
['（破）江苏华泰木业有限公司苏NC2110小型面包车', '//sf.taobao.com/sf_item/564762993656.htm', 'failure']
['新能源汽车车架号为LA9J1LWB2GBL8A871号车辆', '//sf.taobao.com/sf_item/564764416557.htm', 'failure']
['一辆冀AU1473', '//sf.taobao.com/sf_item/564766465593.htm', 'failure']
['鲁LBJ965号牌夏利轿车一辆', '//sf.taobao.com/sf_item/564793834765.htm', 'failure']
['云A743YS奥迪牌轿车一辆', '//sf.taobao.com/sf_item/564802678268.htm', 'failure']
['宇通牌轮胎式装载机（产品编号：CH0609E8），型号为：968A', '//sf.taobao.com/sf_item/564806998121.htm', 'failure']
['马光明名下的车牌为云M63029小型轿车', '//sf.taobao.com/sf_item/564810697728.htm', 'failure']
['桂R80330号大众途观牌小型汽车', '//sf.taobao.com/sf_item/564817953929.htm', 'failure']
['车牌号为冀AX5448解放牌重型半挂牵引车', '//sf.taobao.com/sf_item/564820012273.htm', 'failure']
